Date,Adj Close,Volume,AVG_Price,RSI,MACD,MACD_Signal,ADX,upperband,middleband,lowerband,Winning_Percent_10Days,Winning
1986-09-04,0.092419,1804800,0.25,71.473547190041,,,,0.25328084042282356,0.22187479999999998,0.1904687595771764,0.07246462843860557,TRUE
1986-09-05,0.090975,2137600,0.24804700000000002,68.24807273558959,,,,0.26186157442856917,0.22968739999999999,0.1975132255714308,0.0661759999999999,TRUE
1986-09-08,0.089531,492800,0.244141,65.08496746575844,,,,0.26020873801268957,0.2367188,0.21322886198731048,0.09420066708467678,TRUE
1986-09-09,0.092419,499200,0.25,68.25400163909016,,,,0.2625603376108366,0.2421876,0.2218148623891634,0.07246290779168263,TRUE
1986-09-10,0.096752,934400,0.261719,72.31368881928672,,,,0.2630728933965434,0.2500002,0.23692750660345663,0.028983679057325684,TRUE
1986-09-11,0.085199,1798400,0.2363285,52.89034062941565,,,,0.2664664308220681,0.24609400000000003,0.22572156917793193,0.12318620121618673,TRUE
1986-09-12,0.086643,1286400,0.234375,54.53416586518321,,,,0.2661763078352884,0.24375020000000003,0.22132409216471166,0.13043397605470253,TRUE
1986-09-15,0.095307,998400,0.257813,62.899738029205864,,,,0.27177751540720546,0.24687520000000002,0.2219728845927946,0.057142752653252304,TRUE
1986-09-16,0.09963999999999999,1254400,0.269531,66.24385148098571,,,,0.28179604876086617,0.25078140000000004,0.21976675123913392,0.014288431015440417,FALSE
1986-09-17,0.10686,1356800,0.289063,70.9449891918563,,,,0.3000561035729194,0.25625020000000004,0.21244429642708068,-0.05714275265325219,FALSE
1986-09-18,0.10686,352000,0.289063,70.94498919185631,,,,0.30919088436255654,0.267969,0.22674711563744349,-0.05714275265325219,FALSE
1986-09-19,0.10686,1024000,0.289063,70.9449891918563,,,,0.30486501627218277,0.27890660000000006,0.25294818372781736,-0.05714275265325219,FALSE
1986-09-22,0.102528,780800,0.2832035,64.24062314535267,,,31.494717691242453,0.2989002854417924,0.28281280000000003,0.26672531455820764,-0.021127192223376,FALSE
1986-09-23,0.09963999999999999,1798400,0.2734375,60.15886226809667,,,30.712865294428685,0.2989002854417924,0.28281280000000003,0.26672531455820764,0.014085395754009356,FALSE
1986-09-24,0.10108400000000001,1312000,0.273438,61.4770216957296,,,30.17664153591003,0.29577513004074507,0.27968780000000004,0.263600469959255,0.014083592938732958,FALSE
1986-09-25,0.098196,1657600,0.26953150000000003,57.38802654825459,,,29.087367359592314,0.2910875300407468,0.27500020000000003,0.2589128699592533,0.028168988692742425,TRUE
1986-09-26,0.098196,768000,0.265625,57.3880265482546,,,28.075898481583007,0.2794237710421855,0.2703126,0.2612014289578145,0.042254384446752,TRUE
1986-09-29,0.09963999999999999,473600,0.269531,58.970315285156985,,,27.136677380574366,0.2745966069476225,0.26875,0.2629033930523775,0.028170791508018822,TRUE
1986-09-30,0.09963999999999999,192000,0.269531,58.970315285156985,0.015395911571987608,0.01906484939913453,26.73499088792499,0.2745966069476225,0.26875,0.2629033930523775,0.05479456858701903,TRUE
1986-10-01,0.09963999999999999,371200,0.269531,58.97031528515697,0.014518975933463518,0.018155674706000328,26.361996287607713,0.2717956827741179,0.2679686,0.2641415172258821,0.06757004528424593,TRUE
1986-10-02,0.09963999999999999,224000,0.269531,58.970315285156985,0.013666459681816845,0.017257831701163632,26.015644158741672,0.2718746000000035,0.2687498,0.26562499999999645,0.08000163839860175,TRUE
1986-10-03,0.09963999999999999,44800,0.269531,58.970315285156985,0.012842790713355035,0.016374823503601914,25.694031467651772,0.26953100745058056,0.26953099999999997,0.26953099254941937,0.1481482652035676,TRUE
1986-10-06,0.10108400000000001,128000,0.273438,61.06504665542308,0.012362778949308262,0.015572414592743184,25.67283897084884,0.2734379999999933,0.2703124,0.2671868000000067,0.14634123497953566,TRUE
1986-10-07,0.10108400000000001,198400,0.273438,61.065046655423096,0.011845814986601422,0.014827094671514832,25.653160223817544,0.274921862570017,0.2710938,0.267265737429983,0.14634123497953566,TRUE
1986-10-08,0.10108400000000001,204800,0.273438,61.06504665542308,0.011305791198308601,0.014122833976873587,25.6348871015742,0.2757032625700025,0.27187520000000004,0.2680471374299976,0.22222190617328896,TRUE
1986-10-09,0.10108400000000001,793600,0.273438,61.06504665542308,0.010753854712343469,0.013449038123967564,25.61791920234824,0.27578219999998443,0.2726566,0.2695310000000156,0.2631570437678862,TRUE
1986-10-10,0.10108400000000001,224000,0.273438,61.065046655423096,0.01019887479072018,0.012799005457318087,25.602163295924132,0.27343800000000007,0.27343800000000007,0.27343800000000007,0.2572929455351419,TRUE
1986-10-13,0.102528,454400,0.277344,63.74547740904165,0.009959424712061238,0.012231089308266717,25.58753281138746,0.27734399999997694,0.27421920000000005,0.27109440000002316,0.22404328776628202,TRUE
1986-10-14,0.102528,480000,0.277344,63.74547740904165,0.009658323656564216,0.011716536177926217,25.95593833849898,0.27882748277410346,0.27500040000000003,0.2711733172258966,0.20224704557515838,TRUE
1986-10-15,0.102528,352000,0.277344,63.74547740904165,0.009312351904746718,0.011235699323290316,26.298029185102536,0.27960868277409623,0.27578160000000007,0.2719545172259039,0.18857099389403664,TRUE
1986-10-16,0.102528,352000,0.277344,63.74547740904164,0.008935167747000816,0.010775593008032417,26.61568497123441,0.27968759999996806,0.27656280000000005,0.27343800000003204,0.20224589824424155,TRUE
1986-10-17,0.102528,83200,0.277344,63.74547740904164,0.008537827820026156,0.010328039970431165,26.91065105835686,0.27734400000000003,0.27734400000000003,0.27734400000000003,0.21111152197472438,TRUE
1986-10-20,0.102528,44800,0.277344,63.74547740904164,0.008129224426299264,0.009888276861604785,27.184548139256272,0.27734400000000003,0.27734400000000003,0.27734400000000003,0.22826017391304354,TRUE
1986-10-21,0.10541600000000001,326400,0.285156,70.15559448662493,0.008339632315244871,0.009578547952332803,27.9041098664486,0.28515599999999824,0.2789064,0.27265680000000175,0.20652243478260868,TRUE
1986-10-22,0.10686,1100800,0.289063,72.75053611654332,0.00872111277165244,0.00940706091619673,28.98442746790884,0.2911323177001664,0.2812502,0.2713680822998336,0.19565078260869562,TRUE
1986-10-23,0.108304,742400,0.292969,75.08309329346783,0.009232197314175128,0.009372088195792409,30.35429653233902,0.296875250009493,0.28437520000000005,0.2718751499905071,0.18032745606034328,TRUE
1986-10-24,0.116968,1651200,0.316406,83.9569937558683,0.011397027684366179,0.009777076093507163,32.98898851543474,0.3185190332188737,0.2921876,0.2658561667811263,0.11956591304347819,TRUE
1986-10-27,0.11841199999999999,729600,0.320313,84.92108177823489,0.0132749087130416,0.01047664261741405,35.58046905303002,0.33001315179423724,0.30078140000000003,0.27154964820576283,0.10382405112164328,TRUE
1986-10-28,0.11841199999999999,1804800,0.320313,84.92108177823489,0.014594902012282529,0.011300294496387746,37.98684383793992,0.33550029154112343,0.30781280000000005,0.2801253084588767,0.08888746666666658,TRUE
1986-10-29,0.129965,11667200,0.351563,90.3182086797988,0.01795563861980992,0.01263136332107218,41.02259039194668,0.35761718563815004,0.32031280000000006,0.2830084143618501,-0.01123812044089556,FALSE
1986-10-30,0.137185,2150400,0.371094,92.19781825266871,0.021942100194142722,0.01449351069568629,44.07044941772683,0.37929552350850243,0.33593780000000006,0.2925800764914977,-0.06741721701912229,FALSE
1986-10-31,0.135019,1990400,0.368164,86.75570243134408,0.024347879488059943,0.01646438445416102,46.08424411127114,0.3890605829453871,0.34570340000000005,0.302346217054613,-0.058989345790091186,FALSE
1986-11-03,0.129965,1388800,0.357422,75.55157568316946,0.024864716490552774,0.01814445086143937,46.290806368925026,0.38710059495151394,0.3519534000000001,0.3168062050484862,-0.02809098649239483,FALSE
1986-11-04,0.127077,2003200,0.34765650000000003,69.98857209291424,0.024363027914265922,0.01938816627200468,45.66526005499064,0.37665037584357763,0.35664080000000004,0.33663122415642244,-1.438203281356465e-06,FALSE
1986-11-05,0.125633,1094400,0.341797,67.31982221608018,0.023380735976556655,0.020186680212915076,44.69427257360608,0.3784525020978644,0.35429700000000003,0.33014149790213565,0.07407467607228668,TRUE
1986-11-06,0.128521,2329600,0.347656,69.800103165805,0.022967866384601465,0.020742917447252353,43.991637233325996,0.36707836803362687,0.3496094,0.33214043196637316,0.09183857392512795,TRUE
1986-11-07,0.129965,1094400,0.351563,70.98611287469168,0.02269432050617959,0.0211331980590378,43.71685698111805,0.3559863024492017,0.34687520000000005,0.3377640975507984,0.07928272871075537,TRUE
1986-11-10,0.132853,2528000,0.359375,73.2483439492605,0.022844558686832772,0.021475470184596796,43.64077675458494,0.3618787099898747,0.3484376,0.3349964900101253,0.07070767146170731,TRUE
1986-11-11,0.132853,876800,0.359375,73.2483439492605,0.02270192981199598,0.021720762110076633,43.57013082994707,0.36638567113117554,0.3515626,0.33673952886882447,0.06599075801915966,TRUE
1986-11-12,0.132853,441600,0.359375,73.2483439492605,0.02233147209168801,0.021842904106398907,43.69429637696104,0.36535091770016076,0.35546880000000003,0.3455866822998393,0.07070767146170731,TRUE
1986-11-13,0.131409,550400,0.357422,69.84735615786458,0.02147514798498873,0.02176935288211687,43.3165069853647,0.36328099999998936,0.3570314,0.35078180000001064,0.09405851504697982,TRUE
1986-11-14,0.132853,448000,0.359375,71.28326543034964,0.02087109749700511,0.021589701805094518,43.17989119941946,0.3617185999999769,0.3585938,0.3554690000000231,0.13207651975665546,TRUE
1986-11-17,0.131409,684800,0.357422,67.80587381559626,0.019848401559160345,0.021241441755907683,42.54999589488215,0.3616396827740962,0.35781260000000004,0.3539855172259039,0.11165072674129606,TRUE
1986-11-18,0.128521,1062400,0.3515625,61.35812157962941,0.018197692188379855,0.02063269184240212,41.03521796860783,0.3640271475414275,0.35546880000000003,0.34691045245857255,0.11764816608857587,TRUE
1986-11-19,0.128521,364800,0.347656,61.35812157962941,0.016697020263256923,0.01984555752657308,39.62863846563882,0.36250033333806797,0.353125,0.3437496666619321,0.06806380965401138,TRUE
1986-11-20,0.128521,454400,0.347656,61.3581215796294,0.015331000717781595,0.018942646164814784,38.322528927167596,0.3614448339188234,0.3515624,0.34167996608117657,0.07291733333333328,TRUE
1986-11-21,0.128521,89600,0.347656,61.35812157962941,0.014086045225254973,0.017971325976902822,37.10971292715861,0.3554689999999934,0.3492186,0.3429682000000066,0.06806380965401138,TRUE
1986-11-24,0.128521,256000,0.347656,61.35812157962941,0.012950128013443474,0.016967086384210954,35.98352664143598,0.34765599999999997,0.34765599999999997,0.34765599999999997,0.05820269219620677,TRUE
1986-11-25,0.128521,518400,0.347656,61.35812157962941,0.011912584579534868,0.015956186023275736,34.93778223326496,0.34765599999999997,0.34765599999999997,0.34765599999999997,0.04812935251187933,TRUE
1986-11-26,0.136463,1664000,0.369141,72.55377190857146,0.012677841609041895,0.015300517140428968,35.50739491151938,0.3691410000000019,0.35195299999999996,0.33476499999999804,-0.005318801268015205,FALSE
1986-11-28,0.141517,518400,0.382813,77.10049552878736,0.014223569006985681,0.015085127513740311,36.815585721025165,0.3880492466873657,0.3589844,0.3299195533126343,-0.042553133544669164,FALSE
1986-12-01,0.140795,684800,0.381836,75.18352358703149,0.015116642392759505,0.01509143048954415,37.754648325267574,0.39642284769103264,0.365625,0.3348271523089673,-0.03989237121038802,FALSE
1986-12-02,0.14296099999999998,908800,0.386719,77.02816523859327,0.016111538721867102,0.01529545213600874,38.80979791354737,0.4017575231524365,0.37343760000000004,0.34511767684756356,-0.010203415244518732,FALSE
1986-12-03,0.141517,422400,0.384766,73.12636368665046,0.016395818880320434,0.01551552548487108,39.219754180646525,0.39241979431668994,0.38046900000000006,0.3685182056833102,0.024750906772851855,TRUE
1986-12-04,0.14296099999999998,1484800,0.386719,74.51650605350585,0.016743288304973902,0.015761078048891645,39.81162621602355,0.38867233337123375,0.38398460000000006,0.3792968666287664,0.029412355247240507,TRUE
1986-12-05,0.145849,1632000,0.394531,77.0711469155484,0.01744789496753746,0.01609844143262081,40.74753641306493,0.3957030666891811,0.3863282,0.3769533333108189,-0.009999360000000124,FALSE
1986-12-08,0.15307,2720000,0.414063,81.94469164628295,0.01935920907675348,0.016750594961447342,42.346887362107296,0.4153951635773884,0.392969,0.3705428364226116,-0.060001280000000046,FALSE
1986-12-09,0.147293,4563200,0.40234400000000003,69.26189600689456,0.019389620882244663,0.017278400145606807,41.99560360341717,0.41707600720481636,0.3953128,0.3735495927951837,-0.009803281815489617,FALSE
1986-12-10,0.147293,3193600,0.398438,69.26189600689457,0.01919248345484037,0.01766121680745352,41.66941154177634,0.4162533041421696,0.39843780000000006,0.38062229585783053,0.01922953846153841,FALSE
1986-12-11,0.137185,7334400,0.373047,52.70562510429097,0.016638025544995494,0.017456578554961917,38.9876304897888,0.42300056242024264,0.3953128,0.3676250375797574,0.10747687029420838,TRUE
1986-12-12,0.138629,492800,0.375,54.38307304217194,0.01475865224759576,0.016916993293488686,37.18632805318261,0.4235807744285628,0.39140660000000005,0.3592324255714373,0.11111111111111116,TRUE
1986-12-15,0.137185,281600,0.373047,52.382251275736735,0.012806429268178876,0.016094880488426725,35.23047971270987,0.40848759917427957,0.38281280000000006,0.35713800082572056,0.12385240299590639,TRUE
1986-12-16,0.135741,4204800,0.369141,50.385893806759206,0.010819377882388737,0.015039779967219127,33.13061674746527,0.3989890193122199,0.37656280000000003,0.35413658068778014,0.16371549095390647,TRUE
1986-12-17,0.134297,3116800,0.3652345,48.39894841776253,0.00882760397178517,0.013797344768132335,30.89722639143773,0.3774987356750966,0.3695314,0.3615640643249034,0.17256561986017405,TRUE
1986-12-18,0.135741,966400,0.367188,50.501068268368066,0.007478167386876011,0.01253350929188107,29.095430464396333,0.3767174572344391,0.36875020000000003,0.36078294276556094,0.20338960988245702,TRUE
1986-12-19,0.135741,620800,0.367188,50.50106826836808,0.0063356952205012584,0.011293946477605107,27.692658139801058,0.3721291750960154,0.36718780000000006,0.36224642490398473,0.2166656,TRUE
1986-12-22,0.135741,1798400,0.367188,50.50106826836808,0.005368394289917033,0.010108836040067492,26.65794822653382,0.36953219999996667,0.3664066,0.3632810000000334,0.2357717147204086,TRUE
1986-12-23,0.141517,3718400,0.382813,58.87029255063091,0.005795797899403321,0.009246228411934659,26.428861705366185,0.3831534345078672,0.36953160000000007,0.35590976549213293,0.20967638709677416,TRUE
1986-12-24,0.145849,1536000,0.394531,63.81195075739353,0.0069993785290645705,0.008796858435360641,26.832757347633304,0.3980980597407324,0.37578160000000005,0.3534651402592677,0.1920000983040503,TRUE
1986-12-26,0.147293,64000,0.398438,65.3085784623588,0.008174259324052024,0.008672338613098917,27.396534953041,0.4083630332188706,0.3820316,0.3557001667811295,0.21538440331381814,TRUE
1986-12-29,0.14296099999999998,2348800,0.390625,57.612067456205786,0.0080667470201356,0.008551220294506254,26.845462367461028,0.40770066258376303,0.38593780000000005,0.3641749374162371,0.2805758708139875,TRUE
1986-12-30,0.144405,544000,0.390625,59.33234744155256,0.008202174736210932,0.00848141118284719,26.554893501665475,0.40167360204915636,0.3906252,0.37957679795084365,0.2779788398125008,TRUE
1986-12-31,0.147293,3520000,0.398438,62.60181959682256,0.008838066254660715,0.008552742197209895,26.89578647202552,0.40286130244919865,0.39375020000000005,0.38463909755080145,0.2554738660560042,TRUE
1987-01-02,0.15018099999999998,665600,0.40625,65.58137300115803,0.009858732643706458,0.008813940286509208,27.399879518705855,0.4097155592058939,0.39609400000000006,0.3824724407941062,0.28767185738357703,TRUE
1987-01-05,0.154514,742400,0.417969,69.50623790309359,0.011480898815822593,0.009347331992371885,28.386536690243084,0.4224263078352822,0.40000020000000003,0.3775740921647179,0.25435512098004276,TRUE
1987-01-06,0.15595799999999999,3104000,0.421875,70.70531304632894,0.012932580018297335,0.010064381597556975,29.609898164366147,0.43041670521844505,0.4070314,0.3836460947815549,0.25,TRUE
1987-01-07,0.157402,2368000,0.425781,71.8954493992624,0.01423414700008474,0.010898334678062529,30.745876676051846,0.4344347240365306,0.4140626,0.3936904759634694,0.24305599999999994,TRUE
1987-01-08,0.163178,2035200,0.441406,76.08158036223676,0.01633811945590008,0.011986291633630039,32.24007254569027,0.4455133720175475,0.42265620000000004,0.3997990279824526,0.18996480230198087,TRUE
1987-01-09,0.163178,1913600,0.441406,76.08158036223676,0.017800341528622643,0.013149101612628559,33.8863671637702,0.44945131914979686,0.42968740000000005,0.40992348085020325,0.17518333422092414,TRUE
1987-01-12,0.170398,3257600,0.460938,80.32926937691605,0.02030121247985972,0.01457952378607479,35.85908458840617,0.46596914300484654,0.43828120000000004,0.41059325699515353,0.1449274018064678,TRUE
1987-01-13,0.173286,2272000,0.46875,81.7270203555451,0.022652410946158164,0.016194101218091464,37.88241389534736,0.4783548512381173,0.44765620000000006,0.41695754876188285,0.1428579265298957,TRUE
1987-01-14,0.177618,2547200,0.480469,83.60866124782021,0.02517121987620785,0.01798952494971474,39.93969614748274,0.48929245123811727,0.45859380000000005,0.42789514876188284,0.13986007726542005,TRUE
1987-01-15,0.179063,4601600,0.484375,84.19292021376033,0.027169383911133327,0.019825496741998457,42.01635035363446,0.4978860272847873,0.4671876000000001,0.43648917271521287,0.15068493150684936,TRUE
1987-01-16,0.180507,5056000,0.488281,84.77726390777721,0.02873686417882554,0.021607770229363873,44.02493904486254,0.4969347240365198,0.4765626000000001,0.45619047596348045,0.1554058378378378,TRUE
1987-01-19,0.187727,7520000,0.507813,87.30459643679116,0.031195569640079246,0.023525330111506947,46.23855596380878,0.511421485844973,0.4859376000000001,0.4604537141550271,0.12162075675675688,TRUE
1987-01-20,0.200723,7116800,0.5429689999999999,90.39548060612023,0.03557086799701503,0.025934437688608564,48.75858705128225,0.5469745644051321,0.5007814,0.45458823559486794,0.07023388463221214,TRUE
1987-01-21,0.19927899999999998,2003200,0.5410159999999999,87.83671919828261,0.038281852544505834,0.02840392065978802,50.74509777502791,0.5617627333071652,0.5125002000000001,0.4632376666928349,0.11217960026289209,TRUE
1987-01-22,0.196391,2419200,0.5351565,82.78866266706011,0.039346323599725064,0.030592401247775427,51.89005106969308,0.5633921506086325,0.5218752000000001,0.4803582493913677,0.1796406497185532,TRUE
1987-01-23,0.21083200000000002,5996800,0.570313,86.85598507952427,0.04284805649370338,0.03304353229696102,53.4109488181925,0.5785444550919971,0.5382816000000001,0.4980187449080031,0.1657138593960742,TRUE
1987-01-26,0.20505500000000002,3968000,0.560547,78.83123644763846,0.04385684372979798,0.03520619458352841,53.65940104978757,0.5748999936975431,0.5476566,0.520413206302457,0.20498639513188943,TRUE
1987-01-27,0.20794400000000002,1504000,0.5625,79.83439556146251,0.04477059049619925,0.03711907376606258,53.96619282466023,0.5805429872015905,0.5515628000000001,0.5225826127984098,0.21311502929310455,TRUE
1987-01-28,0.20794400000000002,537600,0.5625,79.83439556146251,0.044976282800403056,0.03869051557293067,54.25107090132771,0.5831326524595338,0.5562502000000001,0.5293677475404664,0.2022159250465907,TRUE
1987-01-29,0.19927899999999998,1036800,0.544922,68.5340911883526,0.042755269274632246,0.039503466313270987,52.86063270235417,0.5790074042718242,0.5578128000000001,0.536618195728176,0.17210647778876742,TRUE
1987-01-30,0.196391,1440000,0.5351565,65.219877067769,0.03990466016726618,0.039583705084070026,51.08788426210976,0.5753877215458114,0.5500002000000002,0.5246126784541889,0.1620792832627702,TRUE
1987-02-02,0.19927899999999998,1280000,0.539063,66.9415139177468,0.03783978226072843,0.03923492051940171,49.57656525107482,0.5730205867869509,0.5468752000000001,0.5207298132130493,0.1999991095650524,TRUE
1987-02-03,0.20505500000000002,8358400,0.5468755,70.12634023006699,0.03703721658169479,0.03879537973186033,48.792589178219046,0.568276711910629,0.5453128000000002,0.5223488880893713,0.20903911085591487,TRUE
1987-02-04,0.20794400000000002,4492800,0.558594,71.5995187657762,0.03660952875246115,0.03835820953598049,48.06461139628154,0.568276711910629,0.5453128000000002,0.5223488880893713,0.19662943163726254,TRUE
1987-02-05,0.21372,4064000,0.5703125,74.32657013788906,0.03710368183494228,0.03810730399577285,47.840333207729294,0.586490919687121,0.5531252000000001,0.5197594803128792,0.1888894656786021,TRUE
1987-02-06,0.21372,2355200,0.578125,74.32657013788906,0.03706800482737127,0.03789944416209253,47.63207488978792,0.5921461314280926,0.5625002000000001,0.5328542685719077,0.18904152247678807,TRUE
1987-02-09,0.21372,2316800,0.578125,74.32657013788906,0.036617625350472305,0.037643080399768485,47.762153924660026,0.590076519149794,0.5703126000000001,0.5505486808502061,0.23514224535115313,TRUE
1987-02-10,0.216608,2560000,0.5839845,75.77905164677811,0.03647072832041787,0.03740860998389836,47.986444937887484,0.5918721558446008,0.5765626000000001,0.5612530441553994,0.30787022222222216,TRUE
1987-02-11,0.23393699999999998,4825600,0.6093755,82.26273190902518,0.03967933345846164,0.03786275467881102,49.022054631574676,0.6332448697575138,0.5906252000000001,0.5480055302424863,0.2941172722918307,TRUE
1987-02-12,0.24693299999999999,3750400,0.6523439999999999,85.41593471508124,0.044545478983043396,0.03919929953965749,50.482367656234636,0.6806049149726583,0.6085940000000001,0.5365830850273419,0.2443438206425136,TRUE
1987-02-13,0.25848499999999996,2406400,0.6835939999999999,87.53687054734688,0.05034322286716819,0.04142808420515963,52.168154217417694,0.7259094987204125,0.6328128000000001,0.5397161012795876,0.2152465749964988,TRUE
1987-02-17,0.262818,2086400,0.7050784999999999,88.22824805641221,0.05524675186051764,0.04419181773623123,53.87290331404743,0.7506713011268268,0.6593754000000001,0.5680794988731733,0.20484561625498054,TRUE
1987-02-18,0.265706,2284800,0.714844,88.67909152722036,0.0590821349537628,0.04716988117973754,55.58427111850169,0.7493296789170935,0.6859378,0.6225459210829066,0.21290284220598255,TRUE
1987-02-19,0.25559699999999996,3436800,0.7050780000000001,77.49180067147904,0.05923247629515116,0.049582400202820266,55.406847076670026,0.7328039950494395,0.6976564000000001,0.6625088049505606,0.2518137530070045,TRUE
1987-02-20,0.232492,9414400,0.6582030000000001,59.1300335583115,0.05368949613475571,0.050403819389207356,52.971090724591875,0.7536201842487121,0.6898438000000001,0.6260674157512881,0.3443582644399652,TRUE
1987-02-23,0.239713,7590400,0.638672,62.14854407125983,0.05029296756310975,0.05038164902398783,50.70931696909074,0.750086963015293,0.6796876000000002,0.6092882369847074,0.4032845547445255,TRUE
1987-02-24,0.254153,4128000,0.6738280000000001,67.3431762082958,0.05017478742791004,0.05034027670477227,49.28911180885309,0.7393096634480302,0.6750000000000002,0.6106903365519701,0.3704380729927006,TRUE
1987-02-25,0.25704099999999996,3987200,0.6914065,68.28082903827777,0.05013366296383148,0.05029895395658411,48.27252907823937,0.7236669841962302,0.6703126000000001,0.6169582158037701,0.32571395970608263,TRUE
1987-02-26,0.25704099999999996,1881600,0.695313,68.28082903827777,0.049530119147657925,0.05014518699479888,47.328559399812356,0.7257595170139162,0.6710940000000002,0.6164284829860842,0.31274098835743913,TRUE
1987-02-27,0.262818,352000,0.7031255,70.26127090588736,0.049739250127605605,0.050063999621360225,46.53285400949378,0.729426674580014,0.6875004000000001,0.6455741254199863,0.2941173222607506,TRUE
1987-03-02,0.264262,3379200,0.7128909999999999,70.75288040791933,0.04964785986827569,0.049980771670743315,45.87792697912932,0.7215106255477437,0.7007816000000001,0.6800525744522565,0.23640147644479304,TRUE
1987-03-03,0.294587,19110400,0.7558594999999999,78.7119752592733,0.055554253712182144,0.05109546807903108,46.58535036952119,0.7985622157353283,0.7226566000000001,0.6467509842646719,0.16594813793103458,TRUE
1987-03-04,0.31769200000000003,10380800,0.84375,82.59771384531739,0.06453442833390732,0.053783260130006325,48.00186731570841,0.881208599471285,0.7554690000000001,0.6297294005287151,0.09243697478991597,TRUE
1987-03-05,0.32058000000000003,9196800,0.8632815,83.01508654862374,0.07145800185994378,0.057318208475993816,49.53263761651967,0.9246542254103863,0.7898440000000001,0.6550337745896139,0.11952188187489865,TRUE
1987-03-06,0.31769200000000003,915200,0.8632815,80.92490214491399,0.07544485858991601,0.06094353849877825,50.9540671815587,0.9358720743153902,0.8195314,0.7031907256846098,0.14999975384615383,TRUE
1987-03-09,0.326356,2707200,0.871094,82.359792377172,0.07957839182747362,0.06467050916451733,52.27396606338066,0.9119220217698845,0.8531252,0.7943283782301156,0.1356586666666666,TRUE
1987-03-10,0.329244,2009600,0.886719,82.82357144156049,0.08253321824632953,0.06824305098087977,53.55913917222755,0.8972629184922001,0.8718752000000001,0.8464874815078001,0.1466163007518797,TRUE
1987-03-11,0.34224,18003200,0.908203,84.7648033311961,0.08671217093066019,0.07193687497083585,55.024509807335406,0.9314018254533325,0.8851564,0.8389109745466674,0.17553202836879434,TRUE
1987-03-12,0.35523699999999997,13001600,0.942383,86.41793481378596,0.09180265327957271,0.07591003063258323,56.64817232428756,0.9750989514036349,0.9039064,0.8327138485963651,0.2217740387096775,TRUE
1987-03-13,0.387006,12985600,1.0039065,89.4355253031599,0.10160011206257169,0.08104804691858092,58.45231761863696,1.0606077396542153,0.9414064,0.8222050603457847,0.19182369811320754,TRUE
1987-03-16,0.404335,10867200,1.0703125,90.65511619644234,0.11185766396306873,0.08720997032747849,60.302281512235076,1.134954829496501,0.9835937999999999,0.8322327705034986,0.1620796747000024,TRUE
1987-03-17,0.387006,12432000,1.0703125,80.63085829169219,0.11488016002228352,0.0927440082664395,60.34692347694629,1.1385085130358497,1.0148438,0.8911790869641503,0.18694377458634537,TRUE
1987-03-18,0.371121,15830400,1.0253904999999999,72.6955074204038,0.11251131038181328,0.09669746868951426,60.38837672989241,1.1202817236259401,1.0304688,0.9406558763740598,0.22337316984684696,TRUE
1987-03-19,0.375454,9203200,1.0117189999999998,73.46259215756758,0.1103080428813672,0.09941958352788485,60.42686903619951,1.1038281462612318,1.0414062,0.9789842537387682,0.21515162563815737,TRUE
1987-03-20,0.36101300000000003,3155200,0.996094,66.73286289176752,0.10420870745644373,0.10037740831359662,59.292255371655436,1.1076263089931813,1.0273438,0.9470612910068186,0.2006269189964801,TRUE
